milk,chicken,beef,,,,,,,,,,,,
cheese,cereal,milk,eggs,tea,tomato,,,,,,,,,
chocolate,fish,butter,beef,,,,,,,,,,,
bread,milk,eggs,butter,carrot,,,,,,,,,,
grapes,chicken,,,,,,,,,,,,,
cheese,yogurt,rice,apple,banana,,,,,,,,,,
chicken,yogurt,rice,grapes,apple,banana,tomato,,,,,,,,
bread,milk,rice,potato,tea,tomato,butter,,,,,,,,
bread,milk,yogurt,eggs,banana,butter,coffee,,,,,,,,
bread,cheese,tea,fish,carrot,,,,,,,,,,
yogurt,onion,apple,banana,orange,,,,,,,,,,
bread,cereal,milk,eggs,sugar,coffee,,,,,,,,,
chocolate,bread,milk,cereal,yogurt,rice,grapes,apple,banana,butter,,,,,
cereal,apple,milk,eggs,,,,,,,,,,,
bread,milk,yogurt,butter,coffee,,,,,,,,,,
chocolate,yogurt,apple,tea,banana,,,,,,,,,,
chocolate,yogurt,apple,,,,,,,,,,,,
carrot,chicken,lettuce,coffee,,,,,,,,,,,
milk,rice,onion,lettuce,tea,sugar,potato,coffee,,,,,,,
chicken,milk,grapes,banana,sugar,fish,coffee,,,,,,,,
bread,milk,onion,beef,eggs,grapes,tea,butter,,,,,,,
chicken,bread,milk,cereal,yogurt,rice,beef,apple,banana,sugar,tomato,butter,coffee,,
chocolate,tea,,,,,,,,,,,,,
milk,yogurt,apple,tea,banana,,,,,,,,,,
yogurt,tea,cheese,,,,,,,,,,,,
bread,milk,onion,banana,orange,butter,,,,,,,,,
yogurt,rice,apple,banana,potato,,,,,,,,,,
chocolate,bread,milk,sugar,butter,,,,,,,,,,
bread,yogurt,apple,banana,carrot,,,,,,,,,,
chicken,bread,milk,rice,eggs,cookies,fish,butter,,,,,,,
bread,milk,yogurt,grapes,apple,banana,butter,,,,,,,,
chicken,milk,cereal,yogurt,rice,apple,banana,sugar,tomato,carrot,coffee,,,,
milk,grapes,,,,,,,,,,,,,
chocolate,milk,onion,apple,lettuce,sugar,butter,coffee,,,,,,,
bread,cheese,milk,cereal,yogurt,carrot,grapes,apple,banana,orange,butter,,,,
bread,cheese,milk,cereal,eggs,butter,,,,,,,,,
potato,orange,lettuce,coffee,,,,,,,,,,,
bread,milk,grapes,orange,cookies,butter,carrot,,,,,,,,
carrot,sugar,,,,,,,,,,,,,
bread,milk,rice,onion,grapes,apple,fish,butter,,,,,,,
carrot,grapes,banana,tomato,butter,,,,,,,,,,
bread,cheese,milk,yogurt,apple,banana,orange,butter,,,,,,,
cheese,cereal,milk,yogurt,eggs,apple,banana,sugar,carrot,coffee,,,,,
bread,cheese,milk,onion,sugar,fish,butter,coffee,,,,,,,
bread,yogurt,apple,banana,lettuce,sugar,,,,,,,,,
tea,sugar,,,,,,,,,,,,,
milk,butter,bread,,,,,,,,,,,,
chocolate,milk,onion,sugar,tomato,butter,coffee,,,,,,,,
tomato,fish,cheese,sugar,,,,,,,,,,,
chocolate,chicken,bread,milk,tea,,,,,,,,,,
yogurt,onion,grapes,apple,banana,cookies,fish,,,,,,,,
potato,fish,coffee,cheese,,,,,,,,,,,
cereal,potato,orange,tomato,,,,,,,,,,,
apple,butter,,,,,,,,,,,,,
chocolate,chicken,cheese,rice,tomato,,,,,,,,,,
chicken,milk,cereal,yogurt,rice,apple,banana,tomato,carrot,,,,,,
chicken,cheese,bread,cereal,yogurt,apple,banana,tomato,,,,,,,
cheese,yogurt,rice,apple,banana,sugar,fish,,,,,,,,
chicken,bread,milk,onion,eggs,butter,coffee,,,,,,,,
bread,rice,cookies,butter,coffee,,,,,,,,,,
beef,sugar,,,,,,,,,,,,,
chicken,cheese,milk,sugar,fish,coffee,,,,,,,,,
chocolate,chicken,bread,milk,eggs,butter,,,,,,,,,
milk,rice,butter,bread,,,,,,,,,,,
cheese,yogurt,apple,banana,cookies,sugar,carrot,,,,,,,,
lettuce,sugar,potato,butter,coffee,,,,,,,,,,
bread,milk,grapes,lettuce,tea,butter,,,,,,,,,
cereal,milk,rice,eggs,tea,orange,butter,,,,,,,,
tomato,chicken,yogurt,cookies,,,,,,,,,,,
chicken,cereal,milk,rice,eggs,grapes,cookies,sugar,tomato,carrot,coffee,,,,
bread,eggs,grapes,banana,lettuce,,,,,,,,,,
milk,potato,tea,cheese,,,,,,,,,,,
chicken,bread,milk,yogurt,rice,grapes,butter,coffee,,,,,,,
bread,milk,cereal,yogurt,eggs,apple,banana,butter,,,,,,,
banana,lettuce,tea,orange,butter,,,,,,,,,,
chocolate,bread,milk,rice,apple,tea,butter,,,,,,,,
potato,rice,apple,yogurt,,,,,,,,,,,
cereal,milk,beef,eggs,potato,,,,,,,,,,
milk,apple,butter,bread,,,,,,,,,,,
chicken,bread,milk,cereal,eggs,tea,butter,coffee,,,,,,,
bread,onion,tea,sugar,carrot,,,,,,,,,,
chocolate,bread,milk,cereal,eggs,sugar,butter,coffee,,,,,,,
cheese,cereal,milk,yogurt,eggs,apple,banana,tomato,,,,,,,
chicken,yogurt,rice,grapes,apple,banana,tomato,,,,,,,,
chicken,bread,milk,yogurt,beef,tea,sugar,coffee,,,,,,,
bread,yogurt,eggs,tea,banana,,,,,,,,,,
chicken,cheese,milk,cereal,rice,onion,banana,sugar,tomato,butter,coffee,,,,
chicken,bread,yogurt,apple,banana,orange,,,,,,,,,
cereal,beef,cheese,,,,,,,,,,,,
chicken,cereal,milk,eggs,orange,sugar,coffee,,,,,,,,
sugar,milk,cereal,cookies,coffee,,,,,,,,,,
carrot,cheese,,,,,,,,,,,,,
fish,yogurt,orange,,,,,,,,,,,,
fish,bread,milk,yogurt,onion,apple,banana,potato,butter,,,,,,
chicken,bread,milk,potato,butter,,,,,,,,,,
bread,milk,cereal,onion,grapes,sugar,tomato,butter,coffee,,,,,,
sugar,cereal,milk,eggs,grapes,apple,cookies,fish,,,,,,,
milk,apple,sugar,fish,coffee,,,,,,,,,,
bread,milk,cereal,yogurt,beef,eggs,apple,banana,orange,butter,,,,,
bread,yogurt,apple,tea,banana,,,,,,,,,,
milk,yogurt,onion,apple,banana,,,,,,,,,,
bread,milk,eggs,grapes,tea,sugar,fish,butter,,,,,,,
chocolate,chicken,cheese,yogurt,banana,,,,,,,,,,
bread,milk,yogurt,onion,apple,banana,butter,,,,,,,,
cereal,milk,beef,eggs,tea,,,,,,,,,,
chicken,cereal,milk,yogurt,eggs,apple,banana,sugar,butter,coffee,,,,,
chocolate,bread,milk,yogurt,onion,banana,butter,,,,,,,,
bread,milk,yogurt,tomato,butter,,,,,,,,,,
cereal,milk,eggs,apple,fish,,,,,,,,,,
bread,cereal,milk,eggs,lettuce,tea,sugar,tomato,fish,coffee,,,,,
cheese,sugar,cookies,potato,butter,,,,,,,,,,
rice,bread,,,,,,,,,,,,,
chocolate,banana,,,,,,,,,,,,,
bread,milk,yogurt,apple,banana,tea,potato,fish,butter,,,,,,
cheese,yogurt,eggs,sugar,potato,,,,,,,,,,
bread,yogurt,apple,banana,tomato,,,,,,,,,,
chicken,bread,milk,carrot,yogurt,apple,butter,,,,,,,,
sugar,bread,cereal,milk,eggs,apple,banana,cookies,,,,,,,
cheese,cereal,yogurt,rice,apple,banana,orange,tomato,,,,,,,
butter,sugar,,,,,,,,,,,,,
yogurt,onion,beef,apple,banana,cookies,potato,,,,,,,,
